2,-0.630969,0.531556,-1.43145
1,0.108853,-0.335151,-0.0168841
2,-0.614201,0.414178,-1.84587
1,0.321905,-0.254723,0.00442122
1,0.633495,-0.074161,0.0246612
2,-1.00706,0.414178,-1.16795
1,0.832167,0.221982,-0.0941157
2,-0.944777,0.433342,-0.0420761
1,0.839623,0.440894,-0.266688
2,0.24338,0.119534,-0.0851946
1,0.855602,0.289094,-0.230469
2,0.784758,-0.172714,-0.894866
1,0.975977,-0.157252,-0.028602
2,-0.235715,0.119534,-1.1416
1,1.08463,-0.438481,0.118404
2,-0.786676,-0.0146126,-0.51638
1,1.10807,-0.495473,0.15196
2,-0.578269,-0.405076,0.0082283
1,1.12991,-0.384685,0.202028
2,-0.178224,-1.17163,0.839459
1,1.06333,-0.34314,0.33199
2,-0.544732,-1.87829,2.4612
1,0.629234,-0.459254,0.373535
2,-1.65623,-1.63396,3.61582
1,-0.00246744,-0.358586,0.213746
2,-2.80606,-1.15486,2.16177
1,-0.289023,-0.0576494,-0.105834
2,-2.37488,-1.35129,-0.684064
2,-1.91495,-1.27703,-1.92971
1,-0.00779376,-0.0411378,-0.364693
1,0.570112,-0.354325,-0.442457
2,-1.79278,-0.845844,0.233404
1,0.694748,-0.83902,-0.400912
2,-1.28493,-1.72498,3.53437
2,-1.58197,-1.78008,3.74039
1,0.0726336,-0.901871,-0.305038
1,-0.662931,-0.0858789,-0.286928
2,-2.19043,-0.623064,1.76172
1,-0.979847,1.02093,-0.430739
2,-1.97004,-0.268533,1.0814
1,-1.10342,1.68778,-0.562832
2,-0.928009,-0.323629,0.410669
2,0.497301,-0.397889,-1.63028
1,-1.05708,1.86196,-0.627813
1,-0.754011,1.29577,-0.536733
2,2.78498,-1.25787,-2.06626
2,3.8366,-0.82668,-0.923613
1,-0.521783,0.462732,-0.194783
1,-0.513261,0.0616601,0.254758
2,3.33834,-0.642228,-0.396606
1,-0.540958,-0.116239,0.561021
2,3.20659,-0.558386,-0.525962
1,-0.489826,-0.382555,0.762889
2,3.0413,0.0812065,-1.37636
1,-0.230434,-0.574835,0.981268
2,3.57789,-0.802725,-2.24831
2,4.50973,-1.93818,-2.31059
1,0.236152,-0.558323,1.13733
1,0.507261,-0.669643,1.27422
2,3.73599,-1.28182,-0.391816
1,0.509924,-0.645675,1.23107
2,3.75755,-1.01113,1.29939
2,3.93481,-0.282906,2.06115
1,0.133354,-0.682959,1.17408
2,4.82593,0.0141331,0.331618
1,-0.388093,-0.384685,1.27954
2,6.65368,-0.438612,-1.0913
1,-0.583569,0.246483,1.58421
2,5.91827,-0.968013,-2.44714
1,-0.609135,0.47445,2.1243
1,-0.153202,0.408403,2.40872
2,2.31786,0.105161,-1.39552
2,0.288894,0.0261105,-0.178618
1,0.665985,0.379641,2.12802
1,0.801274,-0.396936,1.68168
2,-0.513591,-0.802725,0.954443
1,1.17998,0.144218,1.53094
2,-0.523173,-0.0457538,6.35385
1,2.48279,3.05878,1.71896
2,1.86512,-1.90704,7.63304
1,1.46174,1.83745,1.97463
2,-0.674088,-3.27486,8.03548
2,-6.72507,-2.68318,9.39371
1,-0.0163159,-0.420904,1.98901
1,-0.781175,-0.0917378,1.23427
2,-7.06043,-2.9371,6.14784
1,-1.10502,0.824921,0.703234
2,-3.06478,-2.70713,3.63738
1,-1.11087,0.815334,1.15704
2,-2.81565,-2.49393,3.94879
1,-1.13964,0.108532,1.56503
2,-6.14297,-3.07843,3.13193
1,-1.22965,-0.557791,1.22628
2,-8.85704,-3.07124,0.647821
1,-1.12153,-0.735157,0.570076
2,-10.232,-2.69515,-0.729578
2,-9.60922,-2.29032,-0.636154
1,-0.962802,-0.376696,-0.0142209
1,-0.923388,0.0392896,-0.371617
2,-7.63295,-2.59454,-0.844562
1,-0.973988,-0.205188,-0.459501
2,-8.56479,-2.79097,-1.47697
1,-0.864798,-0.678165,-0.681076
2,-10.7543,-2.10587,-2.24831
1,-0.62032,-0.78842,-1.16897
2,-11.619,-2.16815,-2.27466
1,-0.462661,-0.453395,-1.79428
2,-9.69786,-3.33235,-0.947567
2,-6.48073,-3.8354,-0.212155
1,-0.632571,0.0137232,-2.32211
2,-4.28407,-2.81972,-3.02205
1,-1.08744,0.208134,-2.47604
1,-1.0917,-0.0246262,-2.28483
2,-4.53799,-1.79924,-6.1745
1,-0.433899,-0.508256,-2.26725
2,-5.5417,-2.35739,-4.84741
1,0.104059,-0.784692,-2.65501
2,-5.13447,-3.99111,-1.29491
1,-0.0163159,-0.469906,-3.09656
2,-4.07088,-4.61393,0.633449
2,-1.60832,-4.09651,-0.985894
1,-0.527642,0.288561,-3.36021
1,-0.722586,0.64649,-3.32027
2,0.420646,-3.14071,-2.19082
1,-0.481303,0.404675,-3.0646
2,0.3919,-2.44602,-0.708019
1,-0.297545,0.150077,-2.99323
2,0.700917,-2.76941,1.05984
1,-0.310329,0.21346,-3.1397
2,1.88428,-3.23414,3.21817
1,-0.618722,0.428111,-3.37779
2,4.22227,-2.94907,4.16199
1,-0.979847,0.633174,-3.41827
2,7.4921,-1.60521,3.56072
1,-1.09276,0.656077,-3.10615
2,10.7763,-0.225415,4.07096
1,-1.17106,0.538898,-2.51972
2,13.0304,0.354291,4.27937
1,-1.34843,0.416393,-1.84381
2,13.67,0.79985,2.81333
1,-1.30635,0.187894,-1.25792
2,12.6759,1.32446,2.41808
1,-1.24137,-0.0858789,-0.921825
2,12.4459,1.42747,1.30418
1,-1.17532,-0.146066,-0.71836
2,14.4605,1.49933,1.40958
1,-1.2909,-0.0390073,-0.265623
2,15.79,1.95208,0.559189
2,14.0629,2.15809,-4.57911
1,-1.5487,0.0238432,0.460887
1,-1.22965,0.105869,1.0846
2,11.562,1.85865,-6.50987
1,-0.658137,-0.0805526,1.45265
2,9.78457,0.59863,-2.95019
1,-0.632038,-0.167904,1.57675
2,8.98209,-0.373934,-1.60872
2,7.93766,-0.47694,-5.00072
1,-0.952682,0.222515,1.67156
1,-0.859472,0.725319,1.77063
2,8.90064,0.430946,-5.82476
2,9.23122,0.763918,-4.97437
1,-0.617657,0.591629,2.27237
1,-0.56972,0.125043,2.86891
2,6.94593,0.157862,-6.35416
2,3.93481,-0.304466,-6.1769
1,-0.271979,-0.0555189,2.99941
2,3.53716,-0.520059,-5.70259
1,-0.0615896,-0.0347462,2.8295
2,3.2018,-0.421844,-5.52293
1,-0.0200443,0.0382243,2.9339
1,0.0167073,-0.0171694,3.18104
2,1.01712,-0.522454,-6.30386
1,0.203128,-0.0198326,3.20074
2,-1.04778,-0.189483,-6.73504
2,-2.49944,0.581862,-5.86548
1,0.44228,0.079237,3.06173
1,0.586091,0.00733166,2.80926
2,-3.45284,1.10168,-4.3755
1,0.565318,-0.2217,2.48862
2,-3.75707,1.13282,-4.04732
1,0.531762,-0.294138,2.31285
