"1","-0.0026711","-0.021527","-0.00375887"
"2","-0.0848002","-0.431426","0.18789"
"1","-0.004269","0.0242793","-0.00375887"
"2","-0.0368907","-0.445799","-0.0708208"
"1","-0.004269","0.0354646","-0.00322623"
"2","-0.0297042","-0.443403","-0.0133305"
"1","-0.00320373","0.0019088","-0.00375887"
"2","-0.0368907","-0.45059","0.003438"
"1","-0.00160584","0.0019088","-0.0026936"
"2","-0.0273088","-0.426635","0.00583363"
"1","-0.004269","0.00297406","-0.00375887"
"2","-0.0368907","-0.426635","0.00104237"
"1","-0.00480163","0.00563722","-0.00375887"
"2","-0.0488681","-0.426635","0.0441618"
"1","-0.00373636","0.0306709","-0.0042915"
"2","-0.0464726","-0.431426","0.142376"
"1","-0.00480163","0.0988478","-0.00535676"
"2","-0.0201223","-0.436217","0.0776978"
"1","-0.00320373","0.151046","-0.00588939"
"2","0.00622794","-0.424239","0.207054"
"1","-0.0026711","0.22881","-0.00482413"
"2","0.0637194","-0.436217","0.116026"
"1","-0.00213847","0.283671","-0.00482413"
"2","0.123606","-0.443403","-0.118731"
"1","0.00158995","0.258105","-0.00322623"
"2","0.123606","-0.424239","0.930489"
"2","0.305663","-0.421844","0.997561"
"1","0.0090468","0.524953","-0.0042915"
"1","-7.94197e-06","0.807781","-0.012281"
"2","0.403877","-0.462567","-0.245691"
"1","-0.00480163","0.733745","-0.00801992"
"2","0.607493","-0.448194","-0.708019"
"1","-0.00480163","0.519627","-0.00322623"
"2","0.681753","-0.333211","-0.499612"
"2","1.11054","-0.546409","-0.125917"
"1","-0.00586689","0.347054","-0.0314557"
"1","-0.00373636","0.293258","-0.0026936"
"2","1.44351","-0.690138","-1.00027"
"1","0.00372048","0.0791404","0.0873212"
"2","0.717685","-0.594318","2.26237"
"1","0.0074489","0.559574","0.122475"
"2","0.245776","-0.347584","1.47666"
"1","0.0090468","1.13428","0.0937127"
"2","1.03389","-0.112827","-2.79927"
"1","-7.94197e-06","0.45145","0.00849167"
"2","1.30937","0.0931839","-0.614595"
"1","-0.0223785","0.149448","-0.138515"
"2","1.36446","-0.469754","-0.295997"
"1","-0.0261069","0.0668899","-0.157689"
"2","1.31176","-0.771584","-0.851748"
"1","-0.0117258","-0.0966281","-0.0682073"
"1","-0.00746479","0.28154","-0.0335862"
"2","0.918905","-0.474544","1.85275"
"1","0.0074489","1.15399","0.094778"
"2","1.96333","-1.03748","2.70793"
"2","2.76821","-0.855426","-1.32366"
"1","0.0415373","1.03308","0.251372"
"1","0.0431352","0.159035","0.23486"
"2","1.79805","-0.30207","-3.4173"
"2","1.25427","-0.383516","-1.66621"
"1","0.0351458","-0.417272","0.195445"
"2","0.964419","0.10037","5.22319"
"1","0.00798153","0.816303","0.0361885"
"1","-0.0841638","2.81953","-0.373405"
"2","0.648216","1.08731","6.87607"
"2","1.86033","-0.187087","1.59643"
"1","-0.153406","3.67334","-0.535325"
"2","2.2484","-0.505686","-0.602618"
"1","-0.181103","3.69784","-0.519346"
"2","1.51777","-0.234997","0.86102"
"1","-0.296151","3.85177","-0.569414"
"2","2.26277","-0.589527","2.22405"
"1","-0.356339","4.47282","-0.480464"
"1","-0.174179","5.57111","-0.350502"
"2","3.89888","-0.769188","1.33053"
"2","3.9971","-0.510477","-0.928403"
"1","-0.222648","6.18417","-0.387786"
"2","5.08704","-0.520059","-4.9576"
"1","-0.364861","5.84168","-0.372873"
"2","6.6417","-1.4543","-7.08957"
"1","-0.147547","5.24993","-0.143308"
"2","6.80939","-1.12611","-5.2187"
"1","0.113443","5.13169","0.00955693"
"1","0.259916","5.49707","0.0463085"
"2","7.03217","-0.948849","-4.56713"
"2","7.00582","-1.53095","-5.78883"
"1","0.284417","5.84222","0.0100896"
"1","0.132617","5.62277","-0.0415757"
"2","7.23818","0.0764156","-8.24899"
"2","8.14367","0.210562","-10.5415"
"1","0.0255584","5.03421","-0.0101504"
"2","8.32333","-0.326025","-11.6817"
"1","0.0122426","4.51703","0.00103482"
"1","0.0308847","4.40038","-0.0192052"
"2","8.34489","-0.323629","-11.09"
"2","8.17241","-0.484126","-10.9655"
"1","0.0175689","4.56124","-0.0389126"
"2","8.31854","-1.79445","-11.3176"
"1","-0.166722","4.71836","0.0313948"
"2","7.93287","-1.07102","-12.1345"
"1","-0.268987","5.02836","0.100104"
"2","6.58182","0.136303","-13.3034"
"1","-0.155536","5.46032","0.0772012"
"1","-0.00480163","5.62543","-0.012281"
"2","5.43199","0.236913","-15.4474"
"2","6.45007","-1.24589","-17.4788"
"1","-0.189625","5.00758","0.142182"
"2","6.45965","-1.72738","-17.3614"
"1","-0.365393","4.48986","0.399976"
"1","-0.438364","4.44406","0.57894"
"2","5.2643","-1.53574","-17.1314"
"2","3.97793","-0.848239","-17.759"
"1","-0.43144","4.43767","0.631671"
"2","3.12275","0.0356924","-19.6994"
"1","-0.286564","4.15644","0.508633"
"2","3.25929","-0.179901","-22.1404"
"1","-0.16033","3.29783","0.419151"
"2","3.30241","-0.932081","-23.101"
"1","-0.152873","2.14895","0.468153"
"2","2.88559","-0.941663","-21.1606"
"1","-0.173646","1.43575","0.524079"
"2","2.34901","-0.438612","-18.0872"
"1","-0.121981","1.68662","0.455902"
"1","-0.0569995","1.97691","0.218881"
"2","1.48424","0.313568","-18.7436"
"2","0.909323","0.433342","-22.4039"
"1","-0.00320373","1.37716","-0.0213357"
"1","0.0101121","0.574488","-0.100165"
"2","0.468555","-0.124805","-22.5955"
"2","1.39081","-1.93339","-18.7029"
"1","-0.0394227","0.635208","0.162422"
"2","0.947651","-0.65181","-21.2373"
"1","-0.0383574","0.378479","0.18213"
"1","0.0196994","-0.68998","-0.145439"
"2","0.14277","0.816618","-23.8004"
"2","1.08659","-0.0721041","-21.5726"
"1","0.046331","-1.29026","-0.298837"
"2","0.444601","0.442924","-23.7765"
"1","0.100127","-2.34913","-0.51189"
"2","1.00275","-0.321234","-24.9191"
"1","0.180554","-3.79629","-0.648243"
"1","0.236481","-4.52386","-0.590719"
"2","2.28672","-1.16684","-20.8875"
"2","4.38516","-2.15857","-15.5576"
"1","0.126758","-4.02319","-0.280195"
"2","4.08812","-1.33931","-15.9984"
"1","-0.00160584","-3.33237","-0.012281"
"1","-0.0324985","-3.39468","0.0276664"
"2","3.88451","-0.618273","-19.273"
"1","0.0713647","-4.07326","-0.115612"
"2","4.42349","-0.0361719","-20.5522"
"2","4.61513","0.361478","-19.4958"
"1","0.329691","-4.6469","-0.346774"
"2","5.13016","-0.0792905","-17.0955"
"1","0.591746","-4.76195","-0.465551"
"2","6.3782","-1.32973","-14.0221"
"1","0.443674","-4.38751","-0.321207"
"1","0.13315","-4.1915","-0.0745989"
"2","7.14955","-1.63396","-14.4581"
"1","0.0149057","-4.47965","0.0106222"
"2","7.3316","-0.802725","-15.6869"
