"1","-0.0442164","-0.407152","0.0990391"
"2","-1.28973","2.28744","0.0872793"
"1","-0.0825659","-0.345367","0.0979738"
"2","-1.65384","2.38805","0.312455"
"2","-1.63467","2.49106","-0.952357"
"1","-0.142753","0.0370625","0.122475"
"2","-1.56521","2.38805","-1.98002"
"1","-0.21093","0.374751","0.192782"
"2","-1.17714","2.25391","-1.74526"
"1","-0.00799742","0.34226","0.144845"
"1","0.268438","0.213364","0.136323"
"2","-1.146","2.25151","-0.530753"
"1","0.315843","0.163829","0.153368"
"2","-1.46699","2.36649","0.405879"
"1","0.164043","0.216559","0.109692"
"2","-1.63467","2.40482","0.403482"
"1","-0.0532711","0.172351","0.0335254"
"2","-1.43345","2.206","-0.569081"
"2","-1.37836","2.24911","-0.952357"
"1","-0.186962","-0.104618","-0.00961782"
"1","-0.20081","-0.441241","-0.0921757"
"2","-1.33764","2.28265","-0.166641"
"2","-1.67061","2.34733","0.204659"
"1","-0.211995","-0.524864","-0.136384"
"2","-1.91255","2.39524","-0.31516"
"1","-0.227442","-0.244167","-0.110818"
"1","-0.171515","0.183004","-0.062881"
"2","-1.78559","2.58688","-0.571476"
"1","-0.149145","0.446124","-0.0298578"
"2","-1.48136","2.76893","-0.226528"
"1","-0.232235","0.496191","0.0266011"
"2","-1.98921","2.8384","-1.22784"
"1","-0.0452816","0.507909","0.110757"
"1","0.444207","0.571292","0.182662"
"1","0.553929","0.570759","0.198641"
"2","-1.75086","1.96884","0.929291"
"1","0.213977","0.95532","0.710767"
"1","0.0279552","0.777421","0.651245"
"2","0.358363","1.72211","-0.470867"
"2","0.353572","1.42986","-0.280426"
"1","-0.129437","0.144654","0.716626"
"1","0.00758206","0.264496","0.829277"
"2","-0.224936","1.20588","0.185495"
"2","-1.01544","1.20229","-1.54404"
"1","0.336882","0.687006","0.840063"
"2","-2.28385","1.74966","-2.86395"
"1","0.589615","0.365164","0.554306"
"2","-2.49465","1.55323","-1.1967"
"1","0.60626","-0.0915681","0.12607"
"2","-1.09929","0.827398","-0.127115"
"1","0.392409","-0.0118065","0.0741385"
"2","-0.401003","1.26338","-1.20628"
"1","0.394406","-0.388244","0.344183"
"1","0.731029","-0.942847","0.449511"
"2","-1.13043","0.97472","-2.70345"
"2","-2.2563","0.51359","-1.52488"
"1","1.11865","-0.76548","0.331133"
"2","-2.27067","1.15558","0.644229"
"1","1.27325","0.289397","0.124739"
"1","1.20401","0.599655","0.106096"
"2","-0.396212","1.00347","-0.245691"
"1","0.681095","-0.418737","0.331"
"2","0.355968","0.578268","1.43114"
"2","-1.74966","0.767511","4.32488"
"1","-0.332636","-1.26176","0.480537"
"2","0.897346","-0.67816","-19.57"
"1","0.026091","-0.165338","0.317418"
"2","-1.05257","-0.340398","-19.8575"
"1","-0.00959531","-0.0391038","0.352572"
"2","0.475742","-0.996759","-18.9879"
"1","0.0372763","-0.1941","0.281732"
"2","-0.391421","-0.0505448","-20.8732"
"1","0.0239605","0.647458","0.0601569"
"1","-0.711604","1.40539","-0.283923"
"2","-0.424958","-0.385912","-20.2839"
"2","-0.578269","-0.627855","-20.5498"
"1","-1.53825","0.469027","-0.405363"
"1","-2.01442","-0.255885","-0.431995"
"2","-0.389026","-1.62198","-19.8024"
"1","-1.96595","-0.375195","-0.38246"
"2","-0.314766","-1.81362","-19.2418"
"2","-0.602224","0.342314","-19.6107"
"1","-1.55742","-0.0838449","-0.196572"
"1","-1.14623","0.138795","-0.200833"
"2","-0.525568","-0.373934","-19.7832"
